87s-65u,904741,545908,261655
87s-65s,897586,549090,265628
87s-66u,830606,872203,9495
87s-70u,781332,350566,580406
87s-70s,753476,423267,535561
87s-71u,777012,359281,576011
87s-71s,749531,431211,531562
87s-72u,775428,361471,575405
87s-72s,748049,433275,530980
87s-73u,773952,363553,574799
87s-73s,746666,435240,530398
87s-74u,743137,391021,578146
87s-74s,718458,460321,533525
87s-75u,716854,398508,596942
87s-75s,694390,467161,550753
87s-76u,688606,400268,623430
87s-76s,668530,468794,574980
87s-77u,648816,1030829,32659
87s-80u,685109,350566,676629
87s-80s,664444,423267,624593
87s-81u,683153,359281,669870
87s-81s,662662,431211,618431
87s-82u,682433,361471,668400
87s-82s,661972,433276,617056
87s-83u,681713,363553,667038
87s-83s,661282,435241,615781
87s-84u,652891,371442,687971
87s-84s,634967,442418,634919
87s-85u,623625,373455,715224
87s-85s,608186,444288,659830
87s-86u,594570,374315,743419
87s-86s,581600,445111,685593
87s-87u,122559,37216,1552529
87s-87s,122559,122559,1467186
88u-00u,1407672,293662,10970
88u-10u,1474002,227565,10737
88u-10s,1401852,300101,10351
88u-11u,1400300,301520,10484
88u-20u,1466474,235336,10494
88u-20s,1394900,307242,10162
88u-21u,1436048,265943,10313
88u-21s,1366361,335942,10001
88u-22u,1392928,309378,9998
88u-30u,1466462,235348,10494
88u-30s,1394888,307254,10162
88u-31u,1436036,265955,10313
88u-31s,1366349,335954,10001
88u-32u,1405610,296562,10132
88u-32s,1337810,364654,9840
88u-33u,1392608,309698,9998
88u-40u,1495544,206960,9800
88u-40s,1422177,280624,9503
88u-41u,1465118,237567,9619
88u-41s,1393638,309324,9342
88u-42u,1434692,268174,9438
88u-42s,1365099,338024,9181
88u-43u,1412193,290673,9438
88u-43s,1344106,359017,9181
88u-44u,1392540,310524,9240
88u-50u,1522423,180026,9855
88u-50s,1447371,255377,9556
88u-51u,1491997,210633,9674
88u-51s,1418832,284077,9395
88u-52u,1461571,241240,9493
88u-52s,1390293,312777,9234
88u-53u,1432852,269959,9493
88u-53s,1363554,339516,9234
88u-54u,1426743,276910,8651
88u-54s,1357404,346468,8432
88u-55u,1398026,304804,9474
88u-60u,1519921,182653,9730
88u-60s,1444939,257917,9448
88u-61u,1519867,182708,9729
88u-61s,1444927,257929,9448
88u-62u,1489441,213315,9548
88u-62s,1416388,286629,9287
88u-63u,1459732,243024,9548
88u-63s,1388748,314269,9287
88u-64u,1453623,249975,8706
88u-64s,1382598,321221,8485
88u-65u,1451160,252289,8855
88u-65s,1379935,323785,8584
88u-66u,1404504,298092,9708
88u-70u,1524893,177564,9847
88u-70s,1449447,253328,9529
88u-71u,1517365,185335,9604
88u-71s,1442495,260469,9340
88u-72u,1517311,185390,9603
88u-72s,1442483,260481,9340
88u-73u,1487602,215099,9603
88u-73s,1414843,288121,9340
88u-74u,1481493,222050,8761
88u-74s,1408693,295073,8538
88u-75u,1479030,224364,8910
88u-75s,1406030,297637,8637
88u-76u,1477316,225929,9059
88u-76s,1404079,299489,8736
88u-77u,1410982,291380,9942
88u-80u,1580550,73828,57926
88u-80s,1485861,172885,53558
88u-81u,1573135,81485,57684
88u-81s,1479106,179828,53370
88u-82u,1565720,89142,57442
88u-82s,1472351,186771,53182
88u-83u,1565708,89154,57442
88u-83s,1472339,186783,53182
88u-84u,1543024,114547,54733
88u-84s,1451344,210028,50932
88u-85u,1519406,139898,53000
88u-85s,1429464,233272,49568
88u-86u,1495933,165248,51123
88u-86s,1407719,256516,48069
88u-87u,1472748,190598,48958
88u-87s,1386244,279760,46300
88u-88u,37216,37216,1637872
90u-00u,545269,1117303,49732
90u-10u,706918,440428,564958
90u-10s,683871,496130,532303
90u-11u,520278,1164546,27480
90u-20u,702202,448341,561761
90u-20s,679371,503549,529384
90u-21u,725848,723572,262884
90u-21s,703482,766408,242414
90u-22u,511580,1177610,23114
90u-30u,697594,456146,558564
90u-30s,674979,510860,526465
90u-31u,721934,730711,259659
90u-31s,699802,772989,239513
90u-32u,708030,754358,249916
90u-32s,686589,794907,230808
90u-33u,503710,1189330,19264
90u-40u,705283,429052,577969
90u-40s,682587,485450,544267
90u-41u,744317,708767,259220
90u-41s,720294,752927,239083
90u-42u,730413,732414,249477
90u-42s,707081,774845,230378
90u-43u,716617,755869,239818
90u-43s,693976,796655,221673
90u-44u,501348,1194949,16007
90u-50u,713754,408761,589789
90u-50s,690898,466392,555014
90u-51u,749666,703484,259154
90u-51s,725029,748248,239027
90u-52u,735762,727131,249411
90u-52s,711816,770166,230322
90u-53u,721966,750586,239752
90u-53s,698711,791976,221617
90u-54u,711930,768481,231893
90u-54s,689017,808805,214482
90u-55u,484118,1214588,13598
90u-60u,706215,403396,602693
90u-60s,683780,461489,567035
90u-61u,759803,677138,275363
90u-61s,734900,723590,253814
90u-62u,745899,700785,265620
90u-62s,721687,745508,245109
90u-63u,732103,724240,255961
90u-63s,708582,767318,236404
90u-64u,726783,746617,238904
90u-64s,703184,788239,220881
90u-65u,700866,772525,238913
90u-65s,678047,813386,220871
90u-66u,477669,1223120,11515
90u-70u,702112,397681,612511
90u-70s,679951,456246,576107
90u-71u,752633,679035,280636
90u-71s,728213,725458,258633
90u-72u,751769,680120,280415
90u-72s,727349,726334,258621
90u-73u,737973,703575,270756
90u-73s,714244,748144,249916
90u-74u,732653,726942,252709
90u-74s,708845,769966,233493
90u-75u,706736,752850,252718
90u-75s,683708,795113,233483
90u-76u,688686,771059,252559
90u-76s,666061,812947,233296
90u-77u,465038,1237149,10117
90u-80u,697142,391858,623304
90u-80s,675330,450895,586079
90u-81u,747589,674604,290111
90u-81s,723550,721513,267241
90u-82u,743717,681909,286678
90u-82s,719870,728094,264340
90u-83u,742961,682802,286541
90u-83s,719114,728862,264328
90u-84u,737641,706169,268494
90u-84s,713715,750684,247905
90u-85u,711724,732077,268503
90u-85s,688578,775831,247895
90u-86u,693674,750286,268344
90u-86s,670931,793665,247708
90u-87u,671089,769915,271300
90u-87s,649146,812815,250343
90u-88u,452003,1251147,9154
90u-90u,12669,12669,1686966
90s-00u,611809,1053808,46687
90s-10u,750883,429118,532303
90s-10s,726414,495614,490276
90s-11u,578136,1108020,26148
90s-20u,746383,436537,529384
90s-20s,722349,502482,487473
90s-21u,778234,691994,242076
90s-21s,765891,700883,245530
90s-22u,569906,1120334,22064
90s-30u,741991,443848,526465
90s-30s,718383,509209,484712
90s-31u,774512,698617,239175
90s-31s,762129,707592,242583
90s-32u,761333,720726,230245
90s-32s,747765,730779,233760
90s-33u,562459,1131376,18469
90s-40u,749356,418681,544267
90s-40s,725025,486317,500962
90s-41u,795737,677822,238745
90s-41s,783900,686262,242142
90s-42u,782558,699931,229815
90s-42s,769536,709449,233319
90s-43u,769478,721857,220969
90s-43s,755280,732528,224496
90s-44u,559913,1137011,15380
90s-50u,757467,399823,555014
90s-50s,732498,469071,510735
90s-51u,801216,672399,238689
90s-51s,789344,680857,242103
90s-52u,788037,694508,229759
90s-52s,774980,704044,233280
90s-53u,774957,716434,220913
90s-53s,760724,727123,224457
90s-54u,765828,732767,213709
90s-54s,750230,744874,217200
90s-55u,543751,1155447,13106
90s-60u,750392,394877,567035
90s-60s,726039,464640,521625
90s-61u,810660,648152,253492
90s-61s,800114,655069,257121
90s-62u,797481,670261,244562
90s-62s,785750,678256,248298
90s-63u,784401,692187,235716
90s-63s,771494,701335,239475
90s-64u,779568,712612,220124
90s-64s,765320,723277,223707
90s-65u,754836,737345,220123
90s-65s,739841,748741,223722
90s-66u,537589,1163566,11149
90s-70u,746563,389634,576107
90s-70s,722535,459923,529846
90s-71u,804057,649977,258270
90s-71s,793328,656965,262011
90s-72u,803265,650990,258049
90s-72s,792464,657841,261999
90s-73u,790185,672916,249203
90s-73s,778208,680920,253176
90s-74u,785352,694241,232711
90s-74s,772033,703778,236493
90s-75u,760620,718974,232710
90s-75s,746554,729242,236508
90s-76u,742819,736891,232594
90s-76s,728468,747475,236361
90s-77u,525836,1176672,9796
90s-80u,741942,384283,586079
90s-80s,718320,455104,538880
90s-81u,799478,645948,266878
90s-81s,788633,652920,270751
90s-82u,795870,652707,263727
90s-82s,784871,659629,267804
90s-83u,795177,653537,263590
90s-83s,784115,660397,267792
90s-84u,790344,674862,247098
90s-84s,777940,683255,251109
90s-85u,765612,699595,247097
90s-85s,752461,708719,251124
90s-86u,747811,717512,246981
90s-86s,734375,726952,250977
90s-87u,725947,736702,249655
90s-87s,712118,746529,253657
90s-88u,513736,1189717,8851
90s-90u,122559,36441,1553304
90s-90s,122559,122559,1467186
91u-00u,791147,893314,27843
91u-10u,720389,407283,584632
91u-10s,693274,475715,543315
91u-11u,535731,1124413,52160
91u-20u,810048,627060,275196
91u-20s,772886,686110,253308
91u-21u,689557,469632,553115
91u-21s,667092,523328,521884
91u-22u,514998,1174318,22988
91u-30u,806134,634199,271971
91u-30s,769206,692691,250407
91u-31u,684949,477437,549918
91u-31s,662700,530639,518965
91u-32u,706769,743460,262075
91u-32s,686316,784415,241573
91u-33u,507128,1186038,19138
91u-40u,833051,607721,271532
91u-40s,794034,668293,249977
91u-41u,692638,450343,569323
91u-41s,670308,505229,536767
91u-42u,729900,720768,261636
91u-42s,707520,763641,241143
91u-43u,716104,744223,251977
91u-43s,694415,785451,232438
91u-44u,505757,1190666,15881
91u-50u,845663,595175,271466
91u-50s,805721,656662,249921
91u-51u,701109,430052,581143
91u-51s,678619,486171,547514
91u-52u,739286,711448,261570
91u-52s,716118,755099,241087
91u-53u,725490,734903,251911
91u-53s,703013,776909,232382
91u-54u,721297,752049,238958
91u-54s,698675,793026,220603
91u-55u,494041,1204791,13472
91u-60u,833977,602964,275363
91u-60s,794698,664114,253492
91u-61u,706537,403718,602049
91u-61s,684102,461489,566713
91u-62u,745911,700785,265608
91u-62s,722021,745508,244775
91u-63u,732115,724240,255949
91u-63s,708916,767318,236070
91u-64u,726796,746616,238892
91u-64s,703518,788239,220547
91u-65u,700921,772482,238901
91u-65s,678381,813386,220537
91u-66u,477681,1223108,11515
91u-70u,834523,597145,280636
91u-70s,795181,658853,258270
91u-71u,698732,397269,616303
91u-71s,676745,455577,579982
91u-72u,755779,673340,283185
91u-72s,731653,719841,260810
91u-73u,741983,696795,273526
91u-73s,718548,741651,252105
91u-74u,737654,720161,254489
91u-74s,714049,763473,234782
91u-75u,714507,745279,252518
91u-75s,691424,787908,232972
91u-76u,688698,771059,252547
91u-76s,666395,812947,232962
91u-77u,472061,1230369,9874
91u-80u,829479,592714,290111
91u-80s,790518,654908,266878
91u-81u,693762,391446,627096
91u-81s,672124,450226,589954
91u-82u,747727,675129,289448
91u-82s,724174,721601,266529
91u-83u,746971,676022,289311
91u-83s,723418,722369,266517
91u-84u,742642,699388,270274
91u-84s,718919,744191,249194
91u-85u,719495,724506,268303
91u-85s,696294,768626,247384
91u-86u,693686,750286,268332
91u-86s,671265,793665,247374
91u-87u,675852,768377,268075
91u-87s,653834,811391,247079
91u-88u,459026,1244367,8911
91u-90u,471579,363337,877388
91u-90s,462731,431467,818106
91u-91u,12670,12670,1686964
91s-00u,826026,859458,26820
91s-10u,760007,408982,543315
91s-10s,735118,476411,500775
91s-11u,602595,1060969,48740
91s-20u,847127,611531,253646
91s-20s,838639,616741,256924
91s-21u,734025,456395,521884
91s-21s,711033,520401,480870
91s-22u,573201,1117147,21956
91s-30u,843405,618154,250745
91s-30s,834877,623450,253977
91s-31u,729633,463706,518965
91s-31s,707067,527113,478124
91s-32u,759805,711151,241348
91s-32s,747220,720077,245007
91s-33u,565754,1128189,18361
91s-40u,868924,593065,250315
91s-40s,861190,597578,253536
91s-41u,736998,438539,536767
91s-41s,713709,504221,494374
91s-42u,781700,689686,240918
91s-42s,769717,698021,244566
91s-43u,768620,711612,232072
91s-43s,755461,721100,235743
91s-44u,564108,1132924,15272
91s-50u,881117,580928,250259
91s-50s,873816,584991,253497
91s-51u,745109,419681,547514
91s-51s,721182,486975,504147
91s-52u,790804,680638,240862
91s-52s,779091,688686,244527
91s-53u,777724,702564,232016
91s-53s,764835,711765,235704
91s-54u,773951,718185,220168
91s-54s,759780,728790,223734
91s-55u,552938,1146368,12998
91s-60u,870136,588354,253814
91s-60s,862616,592567,257121
91s-61u,750392,395199,566713
91s-61s,726040,464640,521624
91s-62u,797493,670261,244550
91s-62s,785762,678256,248286
91s-63u,784413,692187,235704
91s-63s,771506,701335,239463
91s-64u,779580,712612,220112
91s-64s,765332,723277,223695
91s-65u,754848,737345,220111
91s-65s,739853,748741,223710
91s-66u,537601,1163554,11149
91s-70u,870620,583051,258633
91s-70s,863115,587178,262011
91s-71u,743078,389244,579982
91s-71s,719362,459290,533652
91s-72u,806698,645005,260601
91s-72s,796290,651444,264570
91s-73u,793618,666931,251755
91s-73s,782034,674523,255747
91s-74u,789685,688256,234363
91s-74s,776774,697381,238149
91s-75u,767465,712277,232562
91s-75s,753851,722119,236334
91s-76u,742832,736891,232581
91s-76s,728480,747475,236349
91s-77u,532223,1170474,9607
91s-80u,866041,579022,267241
91s-80s,858420,583133,270751
91s-81u,738457,383893,589954
91s-81s,715147,454471,542686
91s-82u,799303,646722,266279
91s-82s,788697,653232,270375
91s-83u,798610,647552,266142
91s-83s,787941,654000,270363
91s-84u,794677,668877,248750
91s-84s,782681,676858,252765
91s-85u,772457,692898,246949
91s-85s,759758,701596,250950
91s-86u,747824,717512,246968
91s-86s,734387,726952,250965
91s-87u,730230,735320,246754
91s-87s,716517,745077,250710
91s-88u,520123,1183519,8662
91s-90u,536671,357527,818106
91s-90s,526362,429454,756488
91s-91u,122560,36763,1552981
91s-91s,122560,122560,1467184
92u-00u,797588,887336,27380
92u-10u,875191,562125,274988
92u-10s,834486,624760,253058
92u-11u,781681,907284,23339
92u-20u,716800,406578,588926
92u-20s,689955,475046,547303
92u-21u,701807,437846,572651
92u-21s,675518,504209,532577
92u-22u,526944,1130114,55246
92u-30u,809793,627971,274540
92u-30s,772862,686733,252709
92u-31u,787392,650525,274387
92u-31s,751983,707741,252580
92u-32u,672191,498615,541498
92u-32s,650308,550418,511578
92u-33u,510546,1182746,19012
92u-40u,836710,601493,274101
92u-40s,797690,662335,252279
92u-41u,814309,624047,273948
92u-41s,776811,683343,252150
92u-42u,679880,471521,560903
92u-42s,657916,525008,529380
92u-43u,714843,733325,264136
92u-43s,694029,774959,243316
92u-44u,509175,1187374,15755
92u-50u,850070,588199,274035
92u-50s,810089,649992,252223
92u-51u,827669,610753,273882
92u-51s,789210,671000,252094
92u-52u,688351,451230,572723
92u-52s,666227,505950,540127
92u-53u,724977,723257,264070
92u-53s,703339,765705,243260
92u-54u,721774,740403,250127
92u-54s,699901,781822,230581
92u-55u,498450,1200508,13346
92u-60u,841354,595988,274962
92u-60s,801766,657444,253094
92u-61u,841557,592827,277920
92u-61s,802065,654457,255782
92u-62u,693779,424896,593629
92u-62s,671710,481268,559326
92u-63u,735639,708557,268108
92u-63s,713105,752251,246948
92u-64u,731310,730933,250061
92u-64s,708607,773172,230525
92u-65u,708164,756050,248090
92u-65s,685982,797607,228715
92u-66u,487604,1213311,11389
92u-70u,834744,597145,280415
92u-70s,795402,658853,258049
92u-71u,829602,599517,283185
92u-71s,790803,660900,260601
92u-72u,698941,397478,615885
92u-72s,676954,455577,579773
92u-73u,741995,696795,273514
92u-73s,718769,741651,251884
92u-74u,737666,720161,254477
92u-74s,714270,763473,234561
92u-75u,714520,745278,252506
92u-75s,691645,787908,232751
92u-76u,688753,771016,252535
92u-76s,666616,812947,232741
92u-77u,472073,1230357,9874
92u-80u,834408,591218,286678
92u-80s,795093,653484,263727
92u-81u,829266,593590,289448
92u-81s,790494,655531,266279
92u-82u,690269,390921,631114
92u-82s,668805,449557,593942
92u-83u,750981,669242,292081
92u-83s,727609,715876,268819
92u-84u,746652,692608,273044
92u-84s,723110,737698,251496
92u-85u,723506,717725,271073
92u-85s,700485,762133,249686
92u-86u,701457,742715,268132
92u-86s,678868,786460,246976
92u-87u,675864,768377,268063
92u-87s,654055,811391,246858
92u-88u,466049,1237587,8668
92u-90u,482940,362547,866817
92u-90s,473498,430713,808093
92u-91u,475362,365636,871306
92u-91s,466530,433766,812008
92u-92u,12671,12671,1686962
92s-00u,831701,853984,26619
92s-10u,910021,548637,253646
92s-10s,902816,552564,256924
92s-11u,816939,872862,22503
92s-20u,756522,408479,547303
92s-20s,731945,475944,504415
92s-21u,742285,437442,532577
92s-21s,718909,502440,490955
92s-22u,594191,1066689,51424
92s-30u,846625,612407,253272
92s-30s,838139,617617,256548
92s-31u,825074,634425,252805
92s-31s,816152,639751,256401
92s-32u,717275,483451,511578
92s-32s,695751,545027,471526
92s-33u,569049,1125002,18253
92s-40u,872144,587318,252842
92s-40s,864452,591745,256107
92s-41u,850593,609336,252375
92s-41s,842465,613879,255960
92s-42u,724640,458284,529380
92s-42s,702393,522125,487786
92s-43u,767092,702037,243175
92s-43s,754916,710398,246990
92s-44u,567403,1129737,15164
92s-50u,885007,574511,252786
92s-50s,877804,578432,256068
92s-51u,863456,596529,252319
92s-51s,855817,600566,255921
92s-52u,732751,439426,540127
92s-52s,709866,504879,497559
92s-53u,776866,692319,243119
92s-53s,765016,700337,246951
92s-54u,773993,707940,230371
92s-54s,760876,717362,234066
92s-55u,557133,1142281,12890
92s-60u,876726,581937,253641
92s-60s,869349,586008,256947
92s-61u,876859,579438,256007
92s-61s,869670,582954,259680
92s-62u,738034,414944,559326
92s-62s,714724,482544,515036
92s-63u,787180,678317,246807
92s-63s,775617,685977,250710
92s-64u,783247,698742,230315
92s-64s,770358,707919,234027
92s-65u,761027,722763,228514
92s-65s,747435,732657,232212
92s-66u,546788,1154475,11041
92s-70u,870632,583051,258621
92s-70s,863127,587178,261999
92s-71u,865639,585855,260810
92s-71s,858228,589506,264570
92s-72u,743078,389453,579773
92s-72s,719363,459290,533651
92s-73u,793630,666931,251743
92s-73s,782046,674523,255735
92s-74u,789697,688256,234351
92s-74s,776786,697381,238137
92s-75u,767477,712277,232550
92s-75s,753863,722119,236322
92s-76u,742844,736891,232569
92s-76s,728492,747475,236337
92s-77u,532235,1170462,9607
92s-80u,870324,577640,264340
92s-80s,862819,581681,267804
92s-81u,865331,580444,266529
92s-81s,857920,584009,270375
92s-82u,734972,383390,593942
92s-82s,711974,453838,546492
92s-83u,802043,641567,268694
92s-83s,791767,647603,272934
92s-84u,798110,662892,251302
92s-84s,786507,670461,255336
92s-85u,775890,686913,249501
92s-85s,763584,695199,253521
92s-86u,754669,710815,246820
92s-86s,741684,719829,250791
92s-87u,730243,735320,246741
92s-87s,716529,745077,250698
92s-88u,526510,1177321,8473
92s-90u,547396,356815,808093
92s-90s,536304,428820,747180
92s-91u,540471,359825,812008
92s-91s,530022,431618,750664
92s-92u,122561,36972,1552771
92s-92s,122561,122561,1467182
93u-00u,803945,881358,27001
93u-10u,880036,560629,271639
93u-10s,838977,623336,249991
93u-11u,788038,901306,22960
93u-20u,874284,563604,274416
93u-20s,833843,625918,252543
93u-21u,848611,589430,274263
93u-21s,809875,650015,252414
93u-22u,772851,920102,19351
93u-30u,713127,405873,593304
93u-30s,686552,474377,551375
93u-31u,698134,437141,577029
93u-31s,672115,503540,536649
93u-32u,683249,468301,560754
93u-32s,657786,532595,521923
93u-33u,518937,1134435,58932
93u-40u,840285,595265,276754
93u-40s,801262,656377,254665
93u-41u,817884,617819,276601
93u-41s,780383,677385,254536
93u-42u,795591,640265,276448
93u-42s,759612,698285,254407
93u-43u,667038,492615,552651
93u-43s,645440,544787,522077
93u-44u,512593,1184082,15629
93u-50u,853645,581971,276688
93u-50s,813661,644034,254609
93u-51u,831244,604525,276535
93u-51s,792782,665042,254480
93u-52u,808951,626971,276382
93u-52s,772011,685942,254351
93u-53u,675509,472324,564471
93u-53s,653751,525729,532824
93u-54u,720513,729505,262286
93u-54s,699431,771330,241543
93u-55u,501868,1197216,13220
93u-60u,844929,589760,277615
93u-60s,805338,651486,255480
93u-61u,845880,585851,280573
93u-61s,806349,647787,258168
93u-62u,823587,608297,280420
93u-62s,785578,668687,258039
93u-63u,680937,445990,585377
93u-63s,659234,501047,552023
93u-64u,730797,719287,262220
93u-64s,708849,761968,241487
93u-65u,707651,744404,260249
93u-65s,686224,786403,239677
93u-66u,492013,1209028,11263
93u-70u,842037,590169,280098
93u-70s,802386,652183,257735
93u-71u,836895,592541,282868
93u-71s,797787,654230,260287
93u-72u,837206,589272,285826
93u-72s,798194,651135,262975
93u-73u,686099,418572,607633
93u-73s,664478,475356,572470
93u-74u,741190,704478,266636
93u-74s,718375,748406,245523
93u-75u,718044,729595,264665
93u-75s,695750,772841,243713
93u-76u,695996,754584,261724
93u-76s,674133,797168,241003
93u-77u,481996,1220560,9748
93u-80u,834545,591218,286541
93u-80s,795230,653484,263590
93u-81u,829403,593590,289311
93u-81s,790631,655531,266142
93u-82u,824369,595854,292081
93u-82s,786140,657470,268694
93u-83u,690394,391046,630864
93u-83s,668930,449557,593817
93u-84u,746664,692608,273032
93u-84s,723247,737698,251359
93u-85u,723518,717725,271061
93u-85s,700622,762133,249549
93u-86u,701470,742714,268120
93u-86s,679005,786460,246839
93u-87u,675919,768334,268051
93u-87s,654192,811391,246721
93u-88u,466061,1237575,8668
93u-90u,495657,361757,854890
93u-90s,485573,429959,796772
93u-91u,487935,364846,859523
93u-91s,478461,433012,800831
93u-92u,480213,367827,864264
93u-92s,471349,435957,804998
93u-93u,12672,12672,1686960
93s-00u,837376,848510,26418
93s-10u,914304,547255,250745
93s-10s,907215,551112,253977
93s-11u,822614,867388,22302
93s-20u,908968,550064,253272
93s-20s,901752,554004,256548
93s-21u,884236,575263,252805
93s-21s,876513,579390,256401
93s-22u,808527,885073,18704
93s-30u,753037,407892,551375
93s-30s,728772,475435,508097
93s-31u,738800,436855,536649
93s-31s,715736,501916,494652
93s-32u,724671,465710,521923
93s-32s,702799,528308,481197
93s-33u,586597,1071026,54681
93s-40u,875364,581571,255369
93s-40s,867714,585912,258678
93s-41u,853813,603589,254902
93s-41s,845727,608046,258531
93s-42u,832361,625395,254548
93s-42s,823848,630072,258384
93s-43u,712282,477945,522077
93s-43s,691077,540035,481192
93s-44u,570698,1126550,15056
93s-50u,888227,568764,255313
93s-50s,881066,572599,258639
93s-51u,866676,590782,254846
93s-51s,859079,594733,258492
93s-52u,845224,612588,254492
93s-52s,837200,616759,258345
93s-53u,720393,459087,532824
93s-53s,698550,522783,490971
93s-54u,772465,698365,241474
93s-54s,760331,706660,245313
93s-55u,560428,1139094,12782
93s-60u,879946,576190,256168
93s-60s,872611,580175,259518
93s-61u,880749,573021,258534
93s-61s,873658,576395,262251
93s-62u,859297,594827,258180
93s-62s,851779,598421,262104
93s-63u,725676,434605,552023
93s-63s,703408,500448,508448
93s-64u,782389,688497,241418
93s-64s,770539,696491,245274
93s-65u,760169,712518,239617
93s-65s,747616,721229,243459
93s-66u,550983,1150388,10933
93s-70u,877222,576634,258448
93s-70s,869860,580619,261825
93s-71u,872229,579438,260637
93s-71s,864961,582947,264396
93s-72u,872461,576727,263116
93s-72s,865390,579785,267129
93s-73u,730720,409114,572470
93s-73s,708047,477194,527063
93s-74u,792464,674386,245454
93s-74s,780897,682023,249384
93s-75u,770244,698407,243653
93s-75s,757974,706761,247569
93s-76u,749023,722309,240972
93s-76s,736074,731391,244839
93s-77u,541422,1161383,9499
93s-80u,870336,577640,264328
93s-80s,862831,581681,267792
93s-81u,865343,580444,266517
93s-81s,857932,584009,270363
93s-82u,860449,583036,268819
93s-82s,853141,586229,272934
93s-83u,734972,383515,593817
93s-83s,711975,453838,546491
93s-84u,798122,662892,251290
93s-84s,786519,670461,255324
93s-85u,775902,686913,249489
93s-85s,763596,695199,253509
93s-86u,754681,710815,246808
93s-86s,741696,719829,250779
93s-87u,730255,735320,246729
93s-87s,716541,745077,250686
93s-88u,526522,1177309,8473
93s-90u,559429,356103,796772
93s-90s,547515,428186,736603
93s-91u,552360,359113,800831
93s-91s,541095,430984,740225
93s-92u,545291,362015,804998
93s-92s,534675,433683,743946
93s-93u,122562,37097,1552645
93s-93s,122562,122562,1467180
94u-00u,805920,879844,26540
94u-10u,897486,565379,249439
94u-10s,854624,628005,229675
94u-11u,790012,899793,22499
94u-20u,891734,569344,251226
94u-20s,849490,631487,231327
94u-21u,866060,595171,251073
94u-21s,825522,655584,231198
94u-22u,774825,918589,18890
94u-30u,886090,572211,254003
94u-30s,844464,633961,233879
94u-31u,860416,598038,253850
94u-31s,820496,658058,233750
94u-32u,834851,623756,253697
94u-32s,796636,682047,233621
94u-33u,760358,936233,15713
94u-40u,721733,377651,612920
94u-40s,694985,448181,569138
94u-41u,706739,408920,596645
94u-41s,680548,477344,554412
94u-42u,691854,440080,580370
94u-42s,666219,506399,539686
94u-43u,677077,471132,564095
94u-43s,651998,535346,524960
94u-44u,513291,1151547,47466
94u-50u,852012,588349,271943
94u-50s,811953,650102,250249
94u-51u,829610,610904,271790
94u-51s,791074,671110,250120
94u-52u,807317,633350,271637
94u-52s,770303,692010,249991
94u-53u,785132,655688,271484
94u-53s,749640,712802,249862
94u-54u,665779,494096,552429
94u-54s,644496,546177,521631
94u-55u,494679,1205153,12472
94u-60u,842548,594906,274850
94u-60s,802960,656424,252920
94u-61u,843498,591988,276818
94u-61s,803971,653625,254708
94u-62u,821205,614434,276665
94u-62s,783200,674525,254579
94u-63u,799020,636772,276512
94u-63s,762537,695317,254450
94u-64u,670832,473655,567817
94u-64s,649589,527011,535704
94u-65u,693906,739523,278875
94u-65s,673966,781736,256602
94u-66u,484824,1216965,10515
94u-70u,839656,595315,277333
94u-70s,800008,657121,255175
94u-71u,834513,598678,279113
94u-71s,795409,660068,256827
94u-72u,835572,594661,282071
94u-72s,796528,656261,259515
94u-73u,813387,616999,281918
94u-73s,775865,677053,259386
94u-74u,675994,447212,589098
94u-74s,654832,502221,555251
94u-75u,704299,723724,284281
94u-75s,683534,767232,261538
94u-76u,682251,748713,281340
94u-76s,661917,791559,258828
94u-77u,475798,1227506,9000
94u-80u,835882,595616,280806
94u-80s,796264,657710,258330
94u-81u,830739,598979,282586
94u-81s,791665,660657,259982
94u-82u,825705,601243,285356
94u-82s,787174,662596,262534
94u-83u,826872,597118,288314
94u-83s,788401,658681,265222
94u-84u,680289,419686,612329
94u-84s,659284,476422,576598
94u-85u,714558,707069,290677
94u-85s,692981,751949,267374
94u-86u,692510,732058,287736
94u-86s,671364,776276,264664
94u-87u,670678,756929,284697
94u-87s,649963,800495,261846
94u-88u,466367,1238017,7920
94u-90u,503308,368768,840228
94u-90s,493153,436333,782818
94u-91u,495442,372847,844015
94u-91s,485897,440286,786121
94u-92u,487576,375828,848900
94u-92s,478641,443231,790432
94u-93u,479710,378701,853893
94u-93s,471385,446068,794851
94u-94u,12672,12672,1686960
94s-00u,839205,847067,26032
94s-10u,931218,550588,230498
94s-10s,923496,555359,233449
94s-11u,824442,865946,21916
94s-20u,925882,554297,232125
94s-20s,918032,559167,235105
94s-21u,901150,579496,231658
94s-21s,892793,584553,234958
94s-22u,810355,883631,18318
94s-30u,920654,556998,234652
94s-30s,912677,561951,237676
94s-31u,895922,582197,234185
94s-31s,887438,587337,237529
94s-32u,871289,607184,233831
94s-32s,862307,612615,237382
94s-33u,796943,900152,15209
94s-40u,761115,382051,569138
94s-40s,736107,451820,524377
94s-41u,746877,411015,554412
94s-41s,723071,478301,510932
94s-42u,732748,439870,539686
94s-42s,710134,504683,497487
94s-43u,718727,468617,524960
94s-43s,697296,530972,484036
94s-44u,581208,1087011,44085
94s-50u,886847,574435,251022
94s-50s,879304,578735,254265
94s-51u,865296,596453,250555
94s-51s,857317,600869,254118
94s-52u,843844,618259,250201
94s-52s,835438,622895,253971
94s-53u,822491,639882,249931
94s-53s,813667,644813,253824
